Cell ID,Timestep,Neighbor count of cell,Sum of neighbor counts of cell’s neighbors
11,224,1,32
12,224,0,27
13,224,0,10
14,224,0,8
15,224,0,1
16,224,2,48
17,224,0,24
18,224,0,22
19,224,0,0
20,224,0,36
21,224,0,5
22,224,0,39
23,224,1,75
24,224,0,0
1,225,3,50
2,225,0,0
3,225,1,20
4,225,1,66
5,225,4,84
6,225,0,21
7,225,2,62
8,225,0,52
9,225,0,58
10,225,0,1
11,225,1,32
12,225,0,27
13,225,0,17
14,225,0,11
15,225,0,1
16,225,3,69
17,225,0,27
18,225,0,39
19,225,0,0
20,225,0,35
21,225,0,6
22,225,0,45
23,225,2,85
24,225,0,0
1,226,3,51
2,226,0,0
3,226,0,16
4,226,1,39
5,226,4,120
6,226,0,21
7,226,0,56
8,226,0,54
9,226,0,71
10,226,0,0
11,226,1,34
12,226,0,29
13,226,0,18
14,226,0,8
15,226,0,1
16,226,2,49
17,226,0,21
18,226,0,32
19,226,0,0
20,226,0,45
21,226,0,5
22,226,0,50
23,226,2,141
24,226,0,0
1,227,3,60
2,227,0,0
3,227,0,0
4,227,0,27
5,227,2,84
6,227,0,21
7,227,0,59
8,227,1,51
9,227,1,37
10,227,0,0
11,227,1,33
12,227,0,31
13,227,0,25
14,227,0,11
15,227,0,1
16,227,4,62
17,227,0,17
18,227,0,34
19,227,0,0
20,227,0,46
21,227,0,6
22,227,0,59
23,227,4,111
24,227,0,0
1,228,3,69
2,228,0,0
3,228,0,0
4,228,0,26
5,228,2,116
6,228,0,21
7,228,0,48
8,228,1,70
9,228,0,45
10,228,0,0
11,228,1,34
12,228,0,35
13,228,0,27
14,228,0,8
15,228,0,1
16,228,5,76
17,228,0,3
18,228,0,41
19,228,0,0
20,228,1,73
21,228,0,5
22,228,0,65
23,228,4,154
24,228,0,0
1,229,2,63
2,229,0,0
3,229,0,0
4,229,0,32
5,229,3,71
6,229,0,21
7,229,0,46
8,229,1,47
9,229,0,31
10,229,0,0
11,229,1,34
12,229,0,35
13,229,0,42
14,229,0,11
15,229,0,1
16,229,6,82
17,229,0,0
18,229,0,35
19,229,0,0
20,229,2,53
21,229,0,6
22,229,0,70
23,229,1,128
24,229,0,0
1,230,1,75
2,230,0,0
3,230,0,0
4,230,0,28
5,230,2,78
6,230,0,21
7,230,1,71
8,230,0,42
9,230,0,36
10,230,0,0
11,230,1,36
12,230,0,38
13,230,0,30
14,230,0,8
15,230,0,1
16,230,6,127
17,230,0,0
18,230,0,30
19,230,0,0
20,230,3,76
21,230,0,5
22,230,0,87
23,230,2,129
24,230,0,0
1,231,3,70
2,231,0,0
3,231,0,0
4,231,0,33
5,231,3,98
6,231,0,21
7,231,1,52
8,231,0,36
9,231,0,51
10,231,0,0
11,231,1,36
12,231,0,47
13,231,0,35
14,231,0,11
15,231,0,1
16,231,3,96
17,231,0,0
18,231,0,24
19,231,0,0
20,231,1,69
21,231,0,6
22,231,2,80
23,231,2,169
24,231,0,0
1,232,1,67
2,232,0,0
3,232,0,0
4,232,0,53
5,232,5,101
6,232,0,21
7,232,0,45
8,232,0,36
9,232,0,45
10,232,0,0
11,232,1,34
12,232,0,45
13,232,0,45
14,232,0,8
15,232,0,1
16,232,5,130
17,232,0,0
18,232,0,14
19,232,0,0
20,232,2,76
21,232,0,5
22,232,2,86
23,232,2,123
24,232,0,0
1,233,4,67
2,233,0,0
3,233,0,0
4,233,0,49
5,233,3,90
6,233,0,21
7,233,0,48
8,233,0,36
9,233,0,33
10,233,0,0
11,233,1,31
12,233,0,35
13,233,0,50
14,233,0,11
15,233,0,1
16,233,1,120
17,233,0,0
18,233,0,12
19,233,0,0
20,233,0,27
21,233,0,6
22,233,2,66
23,233,2,107
24,233,0,0
1,234,1,47
2,234,0,0
3,234,0,0
4,234,0,87
5,234,5,140
6,234,0,21
7,234,1,48
8,234,0,25
9,234,0,45
10,234,0,0
11,234,1,31
12,234,0,25
13,234,0,49
14,234,0,8
15,234,0,0
16,234,2,108
17,234,0,0
18,234,0,19
19,234,0,0
20,234,0,23
21,234,0,5
22,234,2,55
23,234,2,138
24,234,0,0
1,235,0,53
2,235,0,0
3,235,0,0
4,235,1,42
5,235,1,83
6,235,0,21
7,235,1,65
8,235,0,27
9,235,0,29
10,235,0,0
11,235,1,31
12,235,0,9
13,235,0,48
14,235,0,11
15,235,0,1
16,235,3,80
17,235,0,0
18,235,0,16
19,235,0,0
20,235,0,17
21,235,0,6
22,235,0,42
23,235,4,103
24,235,0,0
1,236,0,46
2,236,0,0
3,236,0,0
4,236,0,40
5,236,0,77
6,236,0,21
7,236,2,60
8,236,0,30
9,236,0,27
10,236,0,0
11,236,1,31
12,236,0,16
13,236,0,52
14,236,0,8
15,236,0,1
16,236,2,83
17,236,0,0
18,236,0,24
19,236,0,0
20,236,0,14
21,236,0,5
22,236,1,55
23,236,6,81
24,236,0,0
1,237,0,22
2,237,0,0
3,237,0,0
4,237,0,48
5,237,0,86
6,237,0,21
7,237,2,62
8,237,0,29
9,237,0,32
10,237,0,1
11,237,1,31
12,237,0,18
13,237,0,47
14,237,0,11
15,237,0,2
16,237,2,91
17,237,0,0
18,237,0,24
19,237,0,0
20,237,0,16
21,237,0,6
22,237,2,58
23,237,5,104
24,237,0,0
1,238,0,33
2,238,0,0
3,238,0,0
4,238,0,51
5,238,0,53
6,238,0,21
7,238,3,90
8,238,0,29
9,238,0,37
10,238,0,0
11,238,1,31
12,238,0,26
13,238,0,57
14,238,0,8
15,238,0,0
16,238,3,93
17,238,0,0
18,238,0,24
19,238,0,0
20,238,0,16
21,238,0,6
22,238,3,74
23,238,4,74
24,238,0,0
1,239,0,17
2,239,0,0
3,239,0,0
4,239,0,59
5,239,0,49
6,239,0,21
7,239,2,70
8,239,0,35
9,239,0,36
10,239,0,0
11,239,1,31
12,239,0,31
13,239,0,64
14,239,0,11
15,239,0,0
16,239,5,108
17,239,0,3
18,239,0,24
19,239,0,0
20,239,0,16
21,239,0,8
22,239,2,73
23,239,4,84
24,239,0,0
1,240,0,14
2,240,0,0
3,240,0,0
4,240,1,68
5,240,0,46
6,240,0,21
7,240,5,90
8,240,0,24
9,240,0,36
10,240,0,0
11,240,1,31
12,240,0,33
13,240,0,66
14,240,0,8
15,240,0,6
16,240,3,79
17,240,0,9
18,240,0,24
19,240,0,0
20,240,0,16
21,240,0,5
22,240,3,49
23,240,2,79
24,240,0,0
1,241,0,6
2,241,0,0
3,241,0,0
4,241,1,53
5,241,0,35
6,241,0,21
7,241,4,54
8,241,1,20
9,241,0,33
10,241,0,0
11,241,1,31
12,241,1,47
13,241,0,79
14,241,0,11
15,241,0,8
16,241,4,136
17,241,0,14
18,241,0,24
19,241,0,0
20,241,0,16
21,241,0,6
22,241,5,78
23,241,1,37
24,241,0,0
1,242,0,3
2,242,0,0
3,242,0,0
4,242,1,40
5,242,0,29
6,242,0,21
7,242,2,46
8,242,0,27
9,242,0,33
10,242,0,0
11,242,1,31
12,242,2,45
13,242,1,92
14,242,0,8
15,242,0,12
16,242,2,68
17,242,0,20
18,242,0,24
19,242,0,0
20,242,0,16
21,242,0,8
22,242,5,62
23,242,0,39
24,242,0,0
1,243,0,6
2,243,0,0
3,243,0,0
4,243,0,24
5,243,0,26
6,243,0,21
7,243,3,66
8,243,1,25
9,243,0,33
10,243,0,2
11,243,1,31
12,243,3,68
13,243,1,86
14,243,0,11
15,243,0,12
16,243,2,62
17,243,0,31
18,243,0,24
19,243,0,0
20,243,0,16
21,243,0,11
22,243,6,79
23,243,0,40
24,243,0,0
1,244,0,6
2,244,0,0
3,244,0,0
4,244,0,24
5,244,0,29
6,244,0,21
7,244,1,62
8,244,0,35
9,244,0,30
10,244,0,0
11,244,1,31
12,244,2,61
13,244,3,129
14,244,0,8
15,244,0,11
16,244,2,53
17,244,0,42
18,244,0,24
19,244,0,0
20,244,0,16
21,244,0,5
22,244,2,80
23,244,1,40
24,244,0,1
1,245,0,12
2,245,0,0
3,245,0,0
4,245,0,22
5,245,0,36
6,245,0,21
7,245,3,60
8,245,1,37
9,245,0,35
10,245,0,0
11,245,1,31
12,245,4,86
13,245,1,89
14,245,0,11
15,245,0,9
16,245,2,63
17,245,1,55
18,245,0,24
19,245,0,0
20,245,0,16
21,245,0,6
22,245,4,99
23,245,2,62
24,245,0,3
1,246,0,15
2,246,0,0
3,246,0,0
4,246,0,19
5,246,0,38
6,246,0,21
7,246,2,85
8,246,2,62
9,246,0,37
10,246,0,0
11,246,1,31
12,246,3,50
13,246,3,119
14,246,0,8
15,246,0,6
16,246,2,30
17,246,2,44
18,246,0,24
19,246,0,0
20,246,0,19
21,246,0,8
22,246,0,57
23,246,2,51
24,246,0,5
1,247,0,30
2,247,0,0
3,247,0,0
4,247,0,16
5,247,0,41
6,247,0,21
7,247,2,87
8,247,2,62
9,247,0,37
10,247,0,0
11,247,1,31
12,247,2,59
13,247,2,95
14,247,0,11
15,247,0,8
16,247,2,38
17,247,3,62
18,247,0,21
19,247,0,0
20,247,0,24
21,247,0,7
22,247,0,63
23,247,3,64
24,247,0,3
1,248,0,27
2,248,0,0
3,248,0,0
4,248,0,15
5,248,0,46
6,248,0,21
7,248,4,109
8,248,3,56
9,248,0,42
10,248,0,0
11,248,1,31
12,248,1,65
13,248,5,141
14,248,0,8
15,248,0,3
16,248,2,50
17,248,2,78
18,248,0,20
19,248,0,0
20,248,0,26
21,248,0,9
22,248,2,70
23,248,2,70
24,248,0,3
1,249,0,34
2,249,0,0
3,249,0,0
4,249,0,15
5,249,0,72
6,249,0,21
7,249,4,115
8,249,3,84
9,249,0,60
10,249,0,0
11,249,1,31
12,249,1,36
13,249,2,95
14,249,0,11
15,249,0,9
16,249,2,30
17,249,3,110
18,249,0,29
19,249,0,0
20,249,0,26
21,249,0,7
22,249,1,46
23,249,3,90
24,249,0,4
1,250,0,27
2,250,0,0
3,250,0,0
4,250,0,20
5,250,1,44
6,250,0,21
7,250,5,153
8,250,1,87
9,250,1,23
10,250,0,0
11,250,1,31
12,250,1,54
13,250,2,67
14,250,0,8
15,250,0,2
16,250,0,35
17,250,2,81
18,250,0,32
19,250,0,0
20,250,0,30
21,250,0,6
22,250,1,62
23,250,4,70
24,250,0,5
1,1,3,125
2,1,5,127
3,1,1,134
4,1,2,144
5,1,3,109
6,1,2,126
7,1,3,128
8,1,1,107
9,1,3,124
10,1,2,132
11,1,3,114
12,1,2,114
13,1,3,125
14,1,3,122
15,1,2,108
16,1,3,119
17,1,3,117
18,1,4,134
19,1,3,134
20,1,2,114
21,1,2,109
22,1,6,137
23,1,2,106
24,1,3,99
1,2,6,172
2,2,6,137
3,2,2,172
4,2,2,141
5,2,1,95
6,2,3,155
7,2,5,125
8,2,0,110
9,2,1,132
10,2,1,144
11,2,2,118
12,2,2,152
13,2,4,173
14,2,4,156
15,2,4,137
16,2,5,140
17,2,6,188
18,2,5,170
19,2,5,142
20,2,4,109
21,2,3,127
22,2,6,137
23,2,3,143
24,2,2,119
1,3,1,152
2,3,5,142
3,3,4,184
4,3,2,108
5,3,3,92
6,3,1,112
7,3,1,145
8,3,0,119
9,3,4,179
10,3,4,155
11,3,3,107
12,3,3,156
13,3,3,111
14,3,1,153
15,3,4,126
16,3,3,173
17,3,1,107
18,3,1,100
19,3,2,104
20,3,5,132
21,3,2,84
22,3,6,128
23,3,2,138
24,3,2,101
1,4,2,115
2,4,2,110
3,4,3,97
4,4,3,137
5,4,1,74
6,4,3,135
7,4,3,104
8,4,0,141
9,4,3,91
10,4,3,139
11,4,2,146
12,4,2,101
13,4,4,126
14,4,3,105
15,4,4,158
16,4,2,75
17,4,0,104
18,4,2,110
19,4,2,113
20,4,6,152
21,4,3,105
22,4,4,134
23,4,3,196
24,4,3,74
1,5,1,112
2,5,3,83
3,5,4,88
4,5,3,149
5,5,3,64
6,5,2,125
7,5,3,127
8,5,2,115
9,5,3,139
10,5,5,133
11,5,4,188
12,5,3,113
13,5,1,110
14,5,3,108
15,5,2,130
16,5,2,77
17,5,0,84
18,5,4,115
19,5,2,119
20,5,0,118
21,5,3,137
22,5,4,122
23,5,0,77
24,5,6,99
1,6,1,106
2,6,3,93
3,6,4,101
4,6,1,166
5,6,2,69
6,6,3,118
7,6,2,108
8,6,4,118
9,6,0,100
10,6,2,81
11,6,1,129
12,6,4,96
13,6,2,115
14,6,2,128
15,6,3,80
16,6,4,98
17,6,2,110
18,6,4,121
19,6,2,115
20,6,2,133
21,6,3,68
22,6,3,141
23,6,1,77
24,6,3,82
1,7,1,84
2,7,2,106
3,7,5,107
4,7,2,116
5,7,2,103
6,7,3,143
7,7,5,148
8,7,4,138
9,7,0,83
10,7,1,91
11,7,2,97
12,7,5,133
13,7,3,147
14,7,6,143
15,7,2,118
16,7,4,101
17,7,3,120
18,7,1,87
19,7,2,133
20,7,3,154
21,7,5,85
22,7,1,69
23,7,2,61
24,7,1,79
1,8,1,105
2,8,4,115
3,8,5,82
4,8,2,96
5,8,2,86
6,8,2,150
7,8,1,109
8,8,2,103
9,8,0,64
10,8,3,92
11,8,1,99
12,8,7,159
13,8,4,132
14,8,0,125
15,8,1,104
16,8,2,112
17,8,4,152
18,8,0,87
19,8,2,125
20,8,3,128
21,8,5,119
22,8,0,67
23,8,4,78
24,8,3,80
1,9,1,102
2,9,2,96
3,9,6,113
4,9,2,92
5,9,3,109
6,9,3,138
7,9,2,102
8,9,2,91
9,9,0,50
10,9,3,107
11,9,2,123
12,9,2,101
13,9,1,158
14,9,3,151
15,9,1,99
16,9,2,90
17,9,3,120
18,9,2,119
19,9,3,138
20,9,4,178
21,9,5,98
22,9,0,37
23,9,2,93
24,9,2,81
1,10,2,147
2,10,5,151
3,10,5,109
4,10,3,142
5,10,2,107
6,10,2,136
7,10,1,50
8,10,3,132
9,10,0,45
10,10,1,127
11,10,2,117
12,10,2,135
13,10,3,128
14,10,3,105
15,10,0,88
16,10,2,103
17,10,2,139
18,10,5,89
19,10,4,139
20,10,1,128
21,10,5,109
22,10,0,26
23,10,2,85
24,10,3,101
1,11,5,184
2,11,4,96
3,11,3,102
4,11,1,100
5,11,5,153
6,11,2,141
7,11,2,50
8,11,1,78
9,11,0,51
10,11,3,155
11,11,2,118
12,11,1,92
13,11,3,135
14,11,4,86
15,11,1,73
16,11,3,87
17,11,1,169
18,11,3,99
19,11,2,87
20,11,5,207
21,11,5,119
22,11,0,21
23,11,1,98
24,11,6,122
1,12,0,86
2,12,4,99
3,12,3,129
4,12,4,114
5,12,0,101
6,12,6,109
7,12,2,55
8,12,0,53
9,12,0,57
10,12,2,128
11,12,3,149
12,12,1,95
13,12,2,113
14,12,4,104
15,12,0,119
16,12,3,80
17,12,1,60
18,12,3,126
19,12,1,116
20,12,1,79
21,12,3,80
22,12,0,19
23,12,2,124
24,12,1,82
1,13,0,73
2,13,5,109
3,13,3,156
4,13,7,125
5,13,0,118
6,13,1,101
7,13,2,65
8,13,0,73
9,13,0,90
10,13,3,151
11,13,4,108
12,13,1,100
13,13,1,83
14,13,4,117
15,13,0,77
16,13,4,97
17,13,0,61
18,13,3,105
19,13,1,75
20,13,1,66
21,13,3,63
22,13,0,19
23,13,3,96
24,13,0,81
1,14,0,72
2,14,5,133
3,14,1,137
4,14,2,80
5,14,1,115
6,14,2,84
7,14,2,61
8,14,0,69
9,14,0,76
10,14,3,134
11,14,7,153
12,14,1,130
13,14,0,64
14,14,3,100
15,14,0,66
16,14,6,110
17,14,0,71
18,14,4,93
19,14,0,86
20,14,2,85
21,14,5,87
22,14,0,21
23,14,3,76
24,14,0,56
1,15,0,89
2,15,4,115
3,15,3,165
4,15,1,52
5,15,1,108
6,15,1,81
7,15,3,82
8,15,0,54
9,15,1,74
10,15,4,185
11,15,2,88
12,15,1,87
13,15,0,54
14,15,6,113
15,15,0,116
16,15,6,148
17,15,1,94
18,15,5,73
19,15,1,65
20,15,2,81
21,15,3,57
22,15,0,27
23,15,5,131
24,15,0,46
1,16,1,81
2,16,4,122
3,16,6,166
4,16,0,67
5,16,2,71
6,16,2,86
7,16,3,53
8,16,1,62
9,16,0,79
10,16,2,105
11,16,0,130
12,16,1,98
13,16,0,66
14,16,2,146
15,16,0,85
16,16,2,97
17,16,3,95
18,16,4,90
19,16,1,54
20,16,2,90
21,16,4,63
22,16,0,40
23,16,2,82
24,16,0,38
1,17,0,97
2,17,1,66
3,17,1,129
4,17,0,28
5,17,2,72
6,17,2,82
7,17,5,79
8,17,1,51
9,17,1,64
10,17,1,146
11,17,1,66
12,17,1,65
13,17,0,73
14,17,5,109
15,17,0,86
16,17,4,120
17,17,2,105
18,17,4,109
19,17,2,64
20,17,3,92
21,17,4,76
22,17,0,35
23,17,2,100
24,17,1,34
1,18,2,108
2,18,4,66
3,18,2,112
4,18,0,31
5,18,2,85
6,18,3,110
7,18,3,77
8,18,1,54
9,18,1,58
10,18,2,91
11,18,2,62
12,18,0,96
13,18,0,92
14,18,3,73
15,18,1,83
16,18,5,118
17,18,4,142
18,18,3,81
19,18,2,55
20,18,2,85
21,18,4,86
22,18,0,30
23,18,2,91
24,18,1,48
1,19,3,125
2,19,2,54
3,19,2,91
4,19,0,34
5,19,2,106
6,19,3,121
7,19,6,87
8,19,1,39
9,19,1,85
10,19,1,71
11,19,3,57
12,19,0,85
13,19,0,108
14,19,1,82
15,19,3,75
16,19,5,137
17,19,1,80
18,19,2,105
19,19,2,65
20,19,3,90
21,19,4,112
22,19,0,26
23,19,2,128
24,19,1,42
1,20,5,166
2,20,3,74
3,20,3,70
4,20,0,46
5,20,3,95
6,20,3,54
7,20,3,69
8,20,0,44
9,20,1,80
10,20,1,85
11,20,3,84
12,20,0,52
13,20,1,63
14,20,2,80
15,20,3,75
16,20,1,95
17,20,1,108
18,20,3,75
19,20,3,75
20,20,4,124
21,20,3,99
22,20,0,33
23,20,4,153
24,20,1,51
1,21,2,68
2,21,1,63
3,21,3,103
4,21,0,44
5,21,4,149
6,21,5,78
7,21,1,78
8,21,0,45
9,21,3,54
10,21,2,51
11,21,2,92
12,21,0,48
13,21,2,65
14,21,3,124
15,21,5,85
16,21,1,103
17,21,1,92
18,21,5,82
19,21,2,76
20,21,1,130
21,21,5,134
22,21,0,23
23,21,4,119
24,21,1,65
1,22,2,74
2,22,3,72
3,22,2,67
4,22,0,43
5,22,2,92
6,22,3,71
7,22,2,63
8,22,0,59
9,22,1,56
10,22,3,53
11,22,4,135
12,22,0,31
13,22,2,52
14,22,2,60
15,22,3,90
16,22,0,82
17,22,3,134
18,22,3,73
19,22,2,86
20,22,1,137
21,22,2,67
22,22,0,23
23,22,5,118
24,22,2,69
1,23,2,71
2,23,2,76
3,23,4,93
4,23,0,64
5,23,4,101
6,23,3,84
7,23,3,107
8,23,1,58
9,23,3,70
10,23,1,61
11,23,3,111
12,23,0,38
13,23,1,65
14,23,2,75
15,23,4,82
16,23,0,92
17,23,1,102
18,23,1,86
19,23,2,82
20,23,1,125
21,23,0,72
22,23,0,47
23,23,2,110
24,23,3,101
1,24,2,64
2,24,3,97
3,24,4,96
4,24,0,31
5,24,1,110
6,24,2,82
7,24,3,68
8,24,1,71
9,24,2,89
10,24,2,55
11,24,3,83
12,24,0,38
13,24,2,69
14,24,3,76
15,24,2,76
16,24,0,86
17,24,4,114
18,24,4,89
19,24,3,98
20,24,1,114
21,24,2,56
22,24,0,33
23,24,2,86
24,24,2,73
1,25,2,72
2,25,3,81
3,25,2,96
4,25,0,37
5,25,3,87
6,25,2,82
7,25,4,89
8,25,1,71
9,25,2,80
10,25,1,44
11,25,6,117
12,25,0,64
13,25,2,74
14,25,4,71
15,25,2,99
16,25,2,108
17,25,5,125
18,25,2,121
19,25,3,101
20,25,1,122
21,25,2,84
22,25,0,45
23,25,6,117
24,25,2,103
1,26,2,85
2,26,6,108
3,26,3,96
4,26,0,42
5,26,6,128
6,26,3,110
7,26,3,69
8,26,1,107
9,26,5,117
10,26,1,40
11,26,2,103
12,26,0,33
13,26,3,94
14,26,5,79
15,26,1,64
16,26,3,76
17,26,5,122
18,26,3,79
19,26,5,142
20,26,2,100
21,26,2,71
22,26,0,48
23,26,3,77
24,26,3,93
1,27,2,54
2,27,1,88
3,27,5,130
4,27,0,45
5,27,1,68
6,27,3,99
7,27,3,97
8,27,3,90
9,27,2,64
10,27,0,39
11,27,2,96
12,27,0,29
13,27,2,76
14,27,6,109
15,27,2,43
16,27,3,93
17,27,7,125
18,27,4,84
19,27,2,100
20,27,2,137
21,27,3,128
22,27,0,67
23,27,3,108
24,27,4,117
1,28,1,39
2,28,4,135
3,28,2,115
4,28,0,38
5,28,0,46
6,28,3,105
7,28,1,88
8,28,3,147
9,28,0,49
10,28,0,34
11,28,1,80
12,28,0,26
13,28,4,82
14,28,3,96
15,28,1,47
16,28,2,97
17,28,2,110
18,28,1,74
19,28,3,96
20,28,1,105
21,28,2,54
22,28,0,32
23,28,2,71
24,28,3,126
1,29,1,34
2,29,1,94
3,29,3,95
4,29,0,31
5,29,0,61
6,29,4,141
7,29,4,83
8,29,0,62
9,29,0,46
10,29,0,33
11,29,2,77
12,29,0,24
13,29,4,116
14,29,2,71
15,29,0,24
16,29,3,112
17,29,3,124
18,29,2,82
19,29,4,148
20,29,1,79
21,29,3,63
22,29,0,27
23,29,2,93
24,29,4,131
1,30,0,26
2,30,1,99
3,30,4,118
4,30,0,22
5,30,1,77
6,30,0,90
7,30,4,132
8,30,0,32
9,30,0,48
10,30,0,36
11,30,1,79
12,30,0,31
13,30,3,70
14,30,1,95
15,30,0,15
16,30,4,131
17,30,1,101
18,30,2,77
19,30,1,76
20,30,0,69
21,30,5,113
22,30,0,29
23,30,3,84
24,30,2,146
1,31,0,38
2,31,2,113
3,31,1,83
4,31,0,20
5,31,1,92
6,31,2,118
7,31,1,81
8,31,0,49
9,31,0,41
10,31,0,38
11,31,2,63
12,31,0,39
13,31,1,80
14,31,2,85
15,31,0,16
16,31,2,107
17,31,2,120
18,31,3,90
19,31,0,32
20,31,0,61
21,31,3,62
22,31,0,43
23,31,4,107
24,31,4,140
1,32,0,33
2,32,3,98
3,32,0,71
4,32,0,19
5,32,2,69
6,32,2,72
7,32,2,54
8,32,0,46
9,32,1,44
10,32,0,48
11,32,4,86
12,32,0,43
13,32,1,64
14,32,2,51
15,32,0,15
16,32,4,110
17,32,1,97
18,32,0,72
19,32,0,16
20,32,0,82
21,32,1,51
22,32,0,43
23,32,4,125
24,32,7,181
1,33,1,27
2,33,5,151
3,33,0,68
4,33,0,23
5,33,1,66
6,33,2,72
7,33,0,42
8,33,0,59
9,33,0,52
10,33,0,47
11,33,1,55
12,33,0,58
13,33,0,64
14,33,2,53
15,33,0,16
16,33,3,105
17,33,1,81
18,33,2,71
19,33,0,12
20,33,0,70
21,33,2,55
22,33,0,29
23,33,5,123
24,33,1,82
1,34,0,35
2,34,0,75
3,34,0,71
4,34,0,26
5,34,1,75
6,34,2,76
7,34,0,33
8,34,0,30
9,34,0,62
10,34,0,57
11,34,0,60
12,34,0,55
13,34,0,95
14,34,3,73
15,34,0,15
16,34,4,110
17,34,0,116
18,34,2,73
19,34,0,12
20,34,0,74
21,34,2,47
22,34,0,40
23,34,2,134
24,34,1,107
1,35,1,45
2,35,1,83
3,35,0,60
4,35,0,13
5,35,1,67
6,35,2,73
7,35,0,29
8,35,0,30
9,35,2,76
10,35,0,74
11,35,1,50
12,35,0,49
13,35,0,58
14,35,1,43
15,35,0,19
16,35,4,79
17,35,1,112
18,35,2,50
19,35,0,19
20,35,0,99
21,35,2,59
22,35,0,33
23,35,3,124
24,35,1,69
1,36,0,39
2,36,1,70
3,36,1,58
4,36,0,15
5,36,1,102
6,36,3,86
7,36,0,48
8,36,0,37
9,36,2,62
10,36,0,74
11,36,1,73
12,36,0,56
13,36,1,47
14,36,2,31
15,36,0,20
16,36,3,95
17,36,3,94
18,36,2,62
19,36,0,14
20,36,2,89
21,36,2,46
22,36,1,33
23,36,3,128
24,36,2,91
1,37,0,60
2,37,2,87
3,37,2,68
4,37,0,18
5,37,1,56
6,37,3,90
7,37,0,26
8,37,0,48
9,37,1,65
10,37,0,88
11,37,2,66
12,37,0,56
13,37,2,65
14,37,0,22
15,37,0,23
16,37,1,80
17,37,2,117
18,37,2,67
19,37,0,9
20,37,2,96
21,37,2,37
22,37,0,24
23,37,5,157
24,37,1,78
1,38,1,67
2,38,3,105
3,38,2,38
4,38,0,40
5,38,0,51
6,38,3,93
7,38,0,32
8,38,0,56
9,38,1,76
10,38,0,42
11,38,2,102
12,38,0,69
13,38,2,61
14,38,0,28
15,38,0,18
16,38,1,91
17,38,1,97
18,38,3,69
19,38,0,14
20,38,1,64
21,38,1,40
22,38,0,9
23,38,1,143
24,38,0,49
1,39,2,98
2,39,1,103
3,39,0,54
4,39,0,24
5,39,0,64
6,39,3,92
7,39,0,46
8,39,0,53
9,39,1,61
10,39,0,40
11,39,3,69
12,39,0,63
13,39,1,57
14,39,0,40
15,39,0,27
16,39,2,69
17,39,3,141
18,39,4,93
19,39,0,24
20,39,1,81
21,39,1,62
22,39,0,10
23,39,1,119
24,39,1,45
1,40,1,65
2,40,5,123
3,40,0,67
4,40,0,17
5,40,0,56
6,40,2,61
7,40,1,28
8,40,0,68
9,40,1,51
10,40,0,60
11,40,4,102
12,40,0,68
13,40,0,35
14,40,0,38
15,40,0,46
16,40,3,82
17,40,4,119
18,40,2,57
19,40,0,23
20,40,2,82
21,40,1,52
22,40,0,14
23,40,0,128
24,40,0,62
1,41,0,66
2,41,6,119
3,41,0,52
4,41,0,19
5,41,0,57
6,41,3,89
7,41,1,20
8,41,2,80
9,41,1,71
10,41,0,52
11,41,2,62
12,41,0,81
13,41,0,41
14,41,0,29
15,41,1,41
16,41,3,69
17,41,2,116
18,41,0,41
19,41,0,34
20,41,2,103
21,41,0,25
22,41,0,26
23,41,1,120
24,41,1,55
1,42,0,83
2,42,4,108
3,42,0,47
4,42,0,25
5,42,0,51
6,42,2,32
7,42,0,5
8,42,2,55
9,42,1,78
10,42,0,54
11,42,1,81
12,42,1,63
13,42,0,30
14,42,0,34
15,42,1,57
16,42,1,83
17,42,2,82
18,42,0,40
19,42,0,35
20,42,3,116
21,42,0,25
22,42,0,33
23,42,3,148
24,42,2,45
1,43,0,64
2,43,2,64
3,43,0,40
4,43,0,30
5,43,0,45
6,43,4,42
7,43,0,9
8,43,1,60
9,43,2,64
10,43,0,59
11,43,2,78
12,43,0,66
13,43,1,39
14,43,0,36
15,43,2,58
16,43,2,84
17,43,2,66
18,43,0,39
19,43,1,52
20,43,4,110
21,43,0,44
22,43,0,54
23,43,4,197
24,43,2,56
1,44,0,69
2,44,3,46
3,44,0,28
4,44,0,34
5,44,0,68
6,44,5,41
7,44,0,10
8,44,1,39
9,44,2,51
10,44,0,63
11,44,1,92
12,44,1,83
13,44,1,39
14,44,0,39
15,44,3,85
16,44,1,68
17,44,1,85
18,44,0,39
19,44,2,35
20,44,5,140
21,44,0,17
22,44,0,39
23,44,1,95
24,44,3,56
1,45,0,58
2,45,2,49
3,45,0,30
4,45,0,39
5,45,0,30
6,45,3,30
7,45,0,9
8,45,0,48
9,45,3,73
10,45,1,81
11,45,2,96
12,45,3,86
13,45,1,26
14,45,0,42
15,45,1,67
16,45,1,79
17,45,1,86
18,45,0,42
19,45,2,39
20,45,3,95
21,45,0,18
22,45,0,61
23,45,0,50
24,45,3,77
1,46,1,39
2,46,3,66
3,46,0,41
4,46,0,51
5,46,0,19
6,46,1,30
7,46,0,15
8,46,1,57
9,46,2,70
10,46,1,73
11,46,2,99
12,46,1,56
13,46,0,25
14,46,0,33
15,46,3,62
16,46,1,52
17,46,0,83
18,46,0,48
19,46,2,51
20,46,0,105
21,46,0,26
22,46,0,76
23,46,0,63
24,46,2,64
1,47,0,29
2,47,2,76
